811720.3335,107373.6137,NaN,NaN,33,-76.7936447,34.6976806
811720.3447,107373.5144,NaN,NaN,33.1,-76.7936446,34.6976797
811720.3559,107373.415,NaN,NaN,33.2,-76.7936445,34.69767881
811720.3671,107373.3156,NaN,NaN,33.3,-76.79364441,34.69767791
811720.3783,107373.2162,NaN,NaN,33.4,-76.79364431,34.69767701
811720.3894,107373.1169,NaN,NaN,33.5,-76.79364421,34.69767611
811720.4006,107373.0175,NaN,NaN,33.6,-76.79364411,34.69767521
811720.4118,107372.9181,NaN,NaN,33.7,-76.79364401,34.69767432
811720.423,107372.8187,NaN,NaN,33.8,-76.79364392,34.69767342
811720.4342,107372.7194,NaN,NaN,33.9,-76.79364382,34.69767252
811720.4454,107372.62,NaN,NaN,34,-76.79364372,34.69767162
811720.4566,107372.5206,NaN,NaN,34.1,-76.79364362,34.69767072
811720.4677,107372.4213,NaN,NaN,34.2,-76.79364352,34.69766983
811720.4789,107372.3219,NaN,NaN,34.3,-76.79364343,34.69766893
811720.4901,107372.2225,NaN,NaN,34.4,-76.79364333,34.69766803
811720.5013,107372.1231,NaN,NaN,34.5,-76.79364323,34.69766713
811720.5125,107372.0238,NaN,NaN,34.6,-76.79364313,34.69766624
811720.5237,107371.9244,NaN,NaN,34.7,-76.79364303,34.69766534
811720.5348,107371.825,NaN,NaN,34.8,-76.79364294,34.69766444
811720.546,107371.7256,NaN,NaN,34.9,-76.79364284,34.69766354
811720.5572,107371.6263,NaN,NaN,35,-76.79364274,34.69766264
811720.5684,107371.5269,NaN,NaN,35.1,-76.79364264,34.69766175
811720.5796,107371.4275,NaN,NaN,35.2,-76.79364254,34.69766085
811720.5908,107371.3282,NaN,NaN,35.3,-76.79364245,34.69765995
811720.6019,107371.2288,NaN,NaN,35.4,-76.79364235,34.69765905
811720.6131,107371.1294,NaN,NaN,35.5,-76.79364225,34.69765815
811720.6243,107371.03,NaN,NaN,35.6,-76.79364215,34.69765726
811720.6355,107370.9307,NaN,NaN,35.7,-76.79364205,34.69765636
811720.6467,107370.8313,NaN,NaN,35.8,-76.79364196,34.69765546
811720.6579,107370.7319,NaN,NaN,35.9,-76.79364186,34.69765456
811720.6691,107370.6325,NaN,NaN,36,-76.79364176,34.69765366
811720.6802,107370.5332,NaN,NaN,36.1,-76.79364166,34.69765277
811720.6914,107370.4338,NaN,NaN,36.2,-76.79364156,34.69765187
811720.7026,107370.3344,NaN,NaN,36.3,-76.79364147,34.69765097
811720.7138,107370.2351,NaN,NaN,36.4,-76.79364137,34.69765007
811720.725,107370.1357,NaN,NaN,36.5,-76.79364127,34.69764918
811720.7362,107370.0363,NaN,NaN,36.6,-76.79364117,34.69764828
811720.7473,107369.9369,NaN,NaN,36.7,-76.79364107,34.69764738
811720.7585,107369.8376,NaN,NaN,36.8,-76.79364098,34.69764648
