BSS,Beach BSS,Cb,Color,Dhigh Diff,Dune BSS,Growth Factor,Label,RMSE,Round,Run,Score,Sim,Unnamed: 18,bedfriccoef,beta,facAs,facSk,lsgrad,m,vegDensity,wetslp
-5.651,-3.395,1.219,firebrick,1.1840000000000002,-6.277,180.4,Extreme Change,0.855,15,10.0,6,,,0.045,200,0.46399999999999997,0.342,0.055,0.902,7.2920000000000025,0.43
-5.63,-3.312,1.111,firebrick,1.006,-6.272,65.8,Extreme Change,0.853,15,11.0,6,,,0.044000000000000004,200,0.373,0.579,0.055,0.32899999999999996,8.566,0.47
-5.0710000000000015,-3.0010000000000003,0.855,firebrick,1.045,-5.645,130.8,Extreme Change,0.8170000000000001,15,12.0,6,,,0.051,200,0.405,0.5489999999999999,0.055,0.654,3.26,0.517
-5.586,-3.094,1.068,firebrick,1.042,-6.277,71.4,Extreme Change,0.851,15,13.0,6,,,0.042,200,0.526,0.414,0.055,0.35700000000000004,9.255,0.514
-1.93,-4.566,1.084,darkgrey,0.134,-1.199,115.6,Fenced Dune,0.5670000000000001,15,14.0,4,,,0.049,200,0.58,0.33899999999999997,0.055,0.578,1.486,0.514
-0.685,-2.061,0.622,white,-0.309,-0.303,80.6,Bad Result,0.43,15,15.0,0,,,0.043,200,0.5379999999999999,0.39299999999999996,0.055,0.40299999999999997,1.107,0.506
-5.292999999999998,-2.987,0.991,firebrick,1.0170000000000001,-5.932,67.4,Extreme Change,0.831,15,16.0,6,,,0.042,200,0.507,0.524,0.055,0.337,6.4179999999999975,0.49
-3.878,-2.43,0.614,firebrick,1.168,-4.28,184.4,Extreme Change,0.732,15,17.0,6,,,0.042,200,0.5479999999999999,0.462,0.055,0.922,3.0610000000000004,0.599
-2.41,-5.119,1.2209999999999999,white,0.15,-1.6580000000000001,39.2,Bad Result,0.612,15,18.0,0,,,0.057,200,0.301,0.532,0.055,0.196,4.984,0.563
-0.893,-2.4659999999999997,0.695,white,-0.22,-0.457,92.0,Bad Result,0.456,15,19.0,0,,,0.044000000000000004,200,0.54,0.429,0.055,0.46,1.76,0.5820000000000001
-0.745,-1.9809999999999999,0.602,white,-0.249,-0.402,46.2,Bad Result,0.43799999999999994,15,20.0,0,,,0.043,200,0.561,0.474,0.055,0.231,3.3739999999999997,0.51
-4.647,-2.786,0.763,firebrick,1.05,-5.162999999999999,132.0,Extreme Change,0.7879999999999999,15,21.0,6,,,0.045,200,0.45399999999999996,0.42100000000000004,0.055,0.66,8.677,0.415
-0.8440000000000001,-2.306,0.68,white,-0.266,-0.439,53.2,Bad Result,0.45,15,22.0,0,,,0.059000000000000004,200,0.425,0.315,0.055,0.266,2.11,0.581
-4.22,-2.6069999999999998,0.753,firebrick,1.123,-4.667,108.0,Extreme Change,0.757,15,23.0,6,,,0.055999999999999994,200,0.57,0.41100000000000003,0.055,0.54,5.4179999999999975,0.42200000000000004
-4.913,-2.927,0.8029999999999999,firebrick,1.042,-5.462999999999999,63.6,Extreme Change,0.8059999999999999,15,24.0,6,,,0.059000000000000004,200,0.32899999999999996,0.34,0.055,0.318,4.508,0.588
-0.9840000000000001,-2.418,0.6759999999999999,white,-0.11,-0.586,30.8,Bad Result,0.467,15,25.0,0,,,0.040999999999999995,200,0.406,0.546,0.055,0.154,6.1770000000000005,0.40299999999999997
-5.502999999999999,-3.147,1.0490000000000002,firebrick,1.064,-6.157,136.8,Extreme Change,0.845,15,26.0,6,,,0.046,200,0.494,0.435,0.055,0.684,2.521,0.509
-5.4079999999999995,-3.114,1.015,firebrick,1.032,-6.044,54.0,Extreme Change,0.8390000000000001,15,27.0,6,,,0.055999999999999994,200,0.355,0.41100000000000003,0.055,0.27,7.702000000000001,0.525
-5.5820000000000025,-3.2,1.082,firebrick,1.061,-6.242000000000001,187.2,Extreme Change,0.85,15,28.0,6,,,0.046,200,0.446,0.431,0.055,0.9359999999999999,1.73,0.489
-5.5070000000000014,-3.217,1.113,firebrick,1.0490000000000002,-6.141,112.0,Extreme Change,0.845,15,29.0,6,,,0.055999999999999994,200,0.5379999999999999,0.493,0.055,0.56,5.577000000000001,0.47600000000000003
-5.808,-3.384,1.204,firebrick,1.2309999999999999,-6.48,83.2,Extreme Change,0.865,15,30.0,6,,,0.052000000000000005,200,0.563,0.465,0.055,0.41600000000000004,5.795,0.524
-4.926,-2.93,0.853,firebrick,1.064,-5.479,74.2,Extreme Change,0.807,15,31.0,6,,,0.045,200,0.369,0.5529999999999999,0.055,0.371,2.87,0.439
-1.45,-3.3,0.8270000000000001,white,0.127,-0.937,61.0,Bad Result,0.519,15,32.0,0,,,0.044000000000000004,200,0.39299999999999996,0.5770000000000001,0.055,0.305,2.536,0.486
-4.785,-2.864,0.8290000000000001,firebrick,1.079,-5.318,196.4,Extreme Change,0.797,15,33.0,6,,,0.052000000000000005,200,0.33299999999999996,0.377,0.055,0.982,9.144,0.48200000000000004
-5.263999999999999,-3.181,1.033,firebrick,1.033,-5.8420000000000005,128.6,Extreme Change,0.83,15,34.0,6,,,0.046,200,0.3670000000000001,0.335,0.055,0.643,3.36,0.45899999999999996
-3.9360000000000004,-2.3169999999999997,0.564,firebrick,1.053,-4.385,111.4,Extreme Change,0.736,15,35.0,6,,,0.059000000000000004,200,0.379,0.54,0.055,0.557,4.8180000000000005,0.406
-5.336,-3.05,0.934,firebrick,0.9840000000000001,-5.97,108.0,Extreme Change,0.8340000000000001,15,36.0,6,,,0.051,200,0.371,0.43799999999999994,0.055,0.54,7.572999999999999,0.593
-4.928999999999999,-2.8080000000000003,0.867,firebrick,1.028,-5.517,61.6,Extreme Change,0.807,15,37.0,6,,,0.047,200,0.48700000000000004,0.504,0.055,0.308,5.69,0.479
-5.439,-3.1460000000000004,1.1640000000000001,firebrick,1.111,-6.074,26.8,Extreme Change,0.841,15,38.0,6,,,0.045,200,0.574,0.539,0.055,0.134,9.892000000000001,0.42
-3.71,-2.239,0.602,firebrick,1.163,-4.119,142.4,Extreme Change,0.7190000000000001,15,39.0,6,,,0.05,200,0.516,0.332,0.055,0.7120000000000001,4.018,0.531
-5.77,-3.307,1.178,firebrick,1.193,-6.452999999999999,148.8,Extreme Change,0.862,15,40.0,6,,,0.044000000000000004,200,0.5670000000000001,0.4,0.055,0.7440000000000001,8.011000000000001,0.54
-1.3869999999999998,-3.55,0.875,darkgrey,-0.079,-0.787,154.0,Fenced Dune,0.512,15,41.0,4,,,0.052000000000000005,200,0.444,0.5710000000000001,0.055,0.77,1.275,0.522
-5.46,-3.135,0.9329999999999999,firebrick,0.981,-6.105,165.0,Extreme Change,0.8420000000000001,15,42.0,6,,,0.040999999999999995,200,0.355,0.3720000000000001,0.055,0.825,8.735,0.5770000000000001
-6.019,-3.2910000000000004,1.234,firebrick,1.204,-6.775,50.2,Extreme Change,0.878,15,43.0,6,,,0.040999999999999995,200,0.514,0.45,0.055,0.251,5.409,0.494
-0.47100000000000003,-1.587,0.5539999999999999,white,-0.44799999999999995,-0.161,27.6,Bad Result,0.402,15,44.0,0,,,0.055999999999999994,200,0.456,0.32899999999999996,0.055,0.138,7.138,0.564
-5.355,-3.0010000000000003,0.995,firebrick,0.995,-6.007999999999999,47.0,Extreme Change,0.836,15,45.0,6,,,0.055999999999999994,200,0.456,0.5920000000000001,0.055,0.235,7.5020000000000024,0.53
-5.617999999999999,-3.1910000000000003,1.119,firebrick,1.079,-6.291,97.8,Extreme Change,0.853,15,46.0,6,,,0.048,200,0.325,0.34,0.055,0.489,5.084,0.435
-3.909,-2.286,0.545,firebrick,1.054,-4.359,164.6,Extreme Change,0.7340000000000001,15,47.0,6,,,0.053,200,0.42,0.45799999999999996,0.055,0.823,8.482000000000001,0.483
-5.101,-2.878,0.8240000000000001,firebrick,0.996,-5.7170000000000005,72.6,Extreme Change,0.8190000000000001,15,48.0,6,,,0.042,200,0.305,0.595,0.055,0.363,6.652,0.433
-5.256,-3.022,0.867,firebrick,1.002,-5.875,55.60000000000001,Extreme Change,0.8290000000000001,15,49.0,6,,,0.040999999999999995,200,0.402,0.585,0.055,0.278,4.352,0.584
-4.802,-2.888,0.8170000000000001,firebrick,1.072,-5.332000000000002,68.4,Extreme Change,0.7979999999999999,15,50.0,6,,,0.06,200,0.46399999999999997,0.583,0.055,0.342,7.641,0.484
-5.4079999999999995,-3.1,1.0,firebrick,1.014,-6.0470000000000015,146.2,Extreme Change,0.8390000000000001,15,51.0,6,,,0.044000000000000004,200,0.462,0.509,0.055,0.731,3.713,0.5329999999999999
-4.008,-2.52,0.628,firebrick,1.173,-4.421,199.8,Extreme Change,0.742,15,52.0,6,,,0.053,200,0.31,0.46799999999999997,0.055,0.9990000000000001,2.1519999999999997,0.5760000000000001
-4.898,-2.78,0.846,firebrick,1.038,-5.4860000000000015,86.4,Extreme Change,0.805,15,53.0,6,,,0.053,200,0.594,0.34700000000000003,0.055,0.4320000000000001,2.714,0.5710000000000001
-4.876,-2.765,0.821,firebrick,1.038,-5.461,54.40000000000001,Extreme Change,0.8029999999999999,15,54.0,6,,,0.045,200,0.445,0.336,0.055,0.272,4.386,0.518
-4.016,-2.5839999999999996,0.6890000000000001,firebrick,1.157,-4.413,125.0,Extreme Change,0.742,15,55.0,6,,,0.055999999999999994,200,0.387,0.485,0.055,0.625,4.462,0.45299999999999996
-4.652,-2.767,0.758,firebrick,1.062,-5.175,151.4,Extreme Change,0.7879999999999999,15,56.0,6,,,0.057999999999999996,200,0.475,0.332,0.055,0.757,9.844,0.581
-5.268,-3.2030000000000003,0.946,firebrick,1.021,-5.841,67.0,Extreme Change,0.83,15,57.0,6,,,0.043,200,0.307,0.428,0.055,0.335,8.36,0.46299999999999997
-3.8939999999999997,-2.334,0.5710000000000001,firebrick,1.1,-4.3260000000000005,96.2,Extreme Change,0.733,15,58.0,6,,,0.054000000000000006,200,0.48,0.441,0.055,0.48100000000000004,2.609,0.539
-0.527,-1.751,0.552,white,-0.319,-0.188,26.0,Bad Result,0.41,15,59.0,0,,,0.048,200,0.396,0.45899999999999996,0.055,0.13,6.747000000000001,0.531
-5.617999999999999,-3.359,1.226,firebrick,1.1909999999999998,-6.244,149.4,Extreme Change,0.853,15,60.0,6,,,0.052000000000000005,200,0.45899999999999996,0.39799999999999996,0.055,0.747,8.38,0.42100000000000004
-3.947,-2.346,0.568,firebrick,1.078,-4.391,96.2,Extreme Change,0.737,15,61.0,6,,,0.049,200,0.38,0.34600000000000003,0.055,0.48100000000000004,8.009,0.456
-5.694,-3.222,1.157,firebrick,1.1159999999999999,-6.379,102.4,Extreme Change,0.858,15,62.0,6,,,0.059000000000000004,200,0.455,0.583,0.055,0.512,5.744,0.528
-4.005,-2.5069999999999997,0.7170000000000001,firebrick,1.183,-4.421,141.8,Extreme Change,0.742,15,63.0,6,,,0.045,200,0.502,0.509,0.055,0.7090000000000001,3.1660000000000004,0.414
-5.947,-3.173,1.133,firebrick,1.137,-6.716,140.2,Extreme Change,0.8740000000000001,15,64.0,6,,,0.04,200,0.40299999999999997,0.534,0.055,0.701,3.016,0.535
-5.664,-3.443,1.187,firebrick,1.183,-6.279,89.6,Extreme Change,0.856,15,65.0,6,,,0.049,200,0.3,0.439,0.055,0.44799999999999995,6.42,0.485
-5.532,-3.175,1.089,firebrick,1.083,-6.186,78.0,Extreme Change,0.847,15,66.0,6,,,0.054000000000000006,200,0.441,0.311,0.055,0.39,7.931,0.435
-4.678,-2.7289999999999996,0.7559999999999999,firebrick,1.0590000000000002,-5.218,47.4,Extreme Change,0.79,15,67.0,6,,,0.045,200,0.48200000000000004,0.358,0.055,0.237,5.261,0.5479999999999999
-5.3629999999999995,-3.108,1.074,firebrick,1.011,-5.9879999999999995,68.4,Extreme Change,0.836,15,68.0,6,,,0.052000000000000005,200,0.35700000000000004,0.386,0.055,0.342,9.257,0.418
-4.935,-2.805,0.8190000000000001,firebrick,1.037,-5.526,118.40000000000002,Extreme Change,0.807,15,69.0,6,,,0.053,200,0.493,0.494,0.055,0.5920000000000001,7.15,0.536
-5.314,-3.127,1.032,firebrick,1.068,-5.921,57.60000000000001,Extreme Change,0.833,15,70.0,6,,,0.049,200,0.371,0.336,0.055,0.28800000000000003,9.507,0.521
-5.4270000000000005,-3.2969999999999997,1.078,firebrick,1.068,-6.018,139.2,Extreme Change,0.84,15,71.0,6,,,0.057,200,0.405,0.499,0.055,0.696,5.129,0.483
-5.2620000000000005,-3.0,0.96,firebrick,1.0270000000000001,-5.888999999999999,66.2,Extreme Change,0.8290000000000001,15,72.0,6,,,0.045,200,0.475,0.462,0.055,0.331,8.496,0.574
-2.234,-5.114,1.205,darkgrey,0.121,-1.435,41.4,Fenced Dune,0.596,15,73.0,4,,,0.051,200,0.494,0.444,0.055,0.207,3.863,0.528
-5.325,-3.052,1.041,firebrick,1.03,-5.955,117.8,Extreme Change,0.8340000000000001,15,74.0,6,,,0.042,200,0.457,0.598,0.055,0.589,6.8260000000000005,0.444
-1.123,-3.023,0.8029999999999999,darkgrey,-0.166,-0.596,31.4,Fenced Dune,0.483,15,75.0,4,,,0.053,200,0.435,0.41,0.055,0.157,1.9869999999999999,0.5529999999999999
-6.0360000000000005,-3.485,1.23,firebrick,1.296,-6.742999999999999,188.0,Extreme Change,0.879,15,76.0,6,,,0.042,200,0.358,0.342,0.055,0.94,7.947999999999999,0.539
-5.7970000000000015,-3.324,1.146,firebrick,1.1840000000000002,-6.483,115.40000000000002,Extreme Change,0.8640000000000001,15,77.0,6,,,0.055,200,0.445,0.418,0.055,0.5770000000000001,5.729,0.534
-3.75,-2.342,0.612,firebrick,1.127,-4.141,82.6,Extreme Change,0.722,15,78.0,6,,,0.055,200,0.47600000000000003,0.379,0.055,0.413,5.68,0.409
-5.187,-3.202,1.016,firebrick,1.079,-5.7379999999999995,99.6,Extreme Change,0.8240000000000001,15,79.0,6,,,0.054000000000000006,200,0.408,0.521,0.055,0.498,3.185,0.479
-3.992,-2.3480000000000003,0.515,firebrick,1.022,-4.448,99.6,Extreme Change,0.741,15,80.0,6,,,0.044000000000000004,200,0.39899999999999997,0.4270000000000001,0.055,0.498,7.336,0.45399999999999996
-3.822,-2.207,0.595,firebrick,1.083,-4.27,183.0,Extreme Change,0.728,16,1.0,6,,,0.046,200,0.574,0.49,0.055,0.915,8.333,0.42
-6.033,-3.572,1.224,firebrick,1.273,-6.716,192.4,Extreme Change,0.879,16,2.0,6,,,0.05,200,0.34700000000000003,0.591,0.055,0.962,5.9220000000000015,0.591
-4.938,-2.84,0.816,firebrick,1.034,-5.52,45.6,Extreme Change,0.8079999999999999,16,3.0,6,,,0.053,200,0.575,0.5379999999999999,0.055,0.228,8.203,0.5920000000000001
-5.7639999999999985,-3.344,1.2,firebrick,1.211,-6.436,172.8,Extreme Change,0.862,16,4.0,6,,,0.048,200,0.504,0.527,0.055,0.8640000000000001,1.321,0.5489999999999999
-5.404,-3.214,1.03,firebrick,1.012,-6.0120000000000005,50.8,Extreme Change,0.8390000000000001,16,5.0,6,,,0.042,200,0.31,0.383,0.055,0.254,6.899,0.409
-4.507,-2.591,0.738,firebrick,1.077,-5.038,145.0,Extreme Change,0.778,16,6.0,6,,,0.048,200,0.585,0.31,0.055,0.725,8.411,0.488
-3.841,-2.428,0.64,firebrick,1.176,-4.2330000000000005,163.2,Extreme Change,0.7290000000000001,16,7.0,6,,,0.054000000000000006,200,0.447,0.434,0.055,0.816,7.89,0.529
-5.214,-3.097,1.01,firebrick,1.043,-5.8,69.6,Extreme Change,0.826,16,8.0,6,,,0.05,200,0.4970000000000001,0.349,0.055,0.348,7.792000000000002,0.424
-5.0710000000000015,-3.012,0.939,firebrick,1.047,-5.642,81.2,Extreme Change,0.8170000000000001,16,9.0,6,,,0.05,200,0.3670000000000001,0.525,0.055,0.406,9.638,0.451
-5.651,-3.395,1.219,firebrick,1.1840000000000002,-6.277,180.4,Extreme Change,0.855,16,10.0,6,,,0.045,200,0.464,0.342,0.055,0.902,7.292000000000002,0.43
-5.63,-3.312,1.111,firebrick,1.006,-6.272,65.8,Extreme Change,0.853,16,11.0,6,,,0.044,200,0.373,0.579,0.055,0.329,8.566,0.47
-5.0710000000000015,-3.0010000000000003,0.855,firebrick,1.045,-5.645,130.8,Extreme Change,0.8170000000000001,16,12.0,6,,,0.051,200,0.405,0.5489999999999999,0.055,0.654,3.26,0.517
-5.586,-3.094,1.068,firebrick,1.042,-6.277,71.4,Extreme Change,0.851,16,13.0,6,,,0.042,200,0.526,0.414,0.055,0.35700000000000004,9.255,0.514
-1.93,-4.566,1.084,darkgrey,0.134,-1.199,115.6,Fenced Dune,0.5670000000000001,16,14.0,4,,,0.049,200,0.58,0.339,0.055,0.578,1.486,0.514
-0.685,-2.061,0.622,white,-0.309,-0.303,80.6,Bad Result,0.43,16,15.0,0,,,0.043,200,0.5379999999999999,0.393,0.055,0.403,1.107,0.506
-5.292999999999998,-2.987,0.991,firebrick,1.017,-5.932,67.4,Extreme Change,0.831,16,16.0,6,,,0.042,200,0.507,0.524,0.055,0.337,6.4179999999999975,0.49
-3.878,-2.43,0.614,firebrick,1.168,-4.28,184.4,Extreme Change,0.732,16,17.0,6,,,0.042,200,0.5479999999999999,0.462,0.055,0.922,3.0610000000000004,0.599
-2.41,-5.119,1.221,white,0.15,-1.658,39.2,Bad Result,0.612,16,18.0,0,,,0.057,200,0.301,0.532,0.055,0.196,4.984,0.563
-0.893,-2.466,0.695,white,-0.22,-0.457,92.0,Bad Result,0.456,16,19.0,0,,,0.044,200,0.54,0.429,0.055,0.46,1.76,0.5820000000000001
-0.745,-1.981,0.602,white,-0.249,-0.402,46.2,Bad Result,0.438,16,20.0,0,,,0.043,200,0.561,0.474,0.055,0.231,3.374,0.51
-4.647,-2.786,0.763,firebrick,1.05,-5.1629999999999985,132.0,Extreme Change,0.7879999999999999,16,21.0,6,,,0.045,200,0.454,0.421,0.055,0.66,8.677,0.415
-0.8440000000000001,-2.306,0.68,white,-0.266,-0.439,53.2,Bad Result,0.45,16,22.0,0,,,0.059,200,0.425,0.315,0.055,0.266,2.11,0.581
-4.22,-2.607,0.753,firebrick,1.123,-4.667,108.0,Extreme Change,0.757,16,23.0,6,,,0.056,200,0.57,0.411,0.055,0.54,5.4179999999999975,0.422
-4.913,-2.927,0.8029999999999999,firebrick,1.042,-5.462999999999999,63.6,Extreme Change,0.8059999999999999,16,24.0,6,,,0.059,200,0.329,0.34,0.055,0.318,4.508,0.588
-0.984,-2.418,0.6759999999999999,white,-0.11,-0.586,30.8,Bad Result,0.467,16,25.0,0,,,0.041,200,0.406,0.546,0.055,0.154,6.1770000000000005,0.403
-5.502999999999999,-3.147,1.0490000000000002,firebrick,1.064,-6.157,136.8,Extreme Change,0.845,16,26.0,6,,,0.046,200,0.494,0.435,0.055,0.684,2.521,0.509
-5.408,-3.114,1.015,firebrick,1.032,-6.044,54.0,Extreme Change,0.8390000000000001,16,27.0,6,,,0.056,200,0.355,0.411,0.055,0.27,7.702000000000001,0.525
-5.5820000000000025,-3.2,1.082,firebrick,1.061,-6.242000000000001,187.2,Extreme Change,0.85,16,28.0,6,,,0.046,200,0.446,0.431,0.055,0.936,1.73,0.489
-5.5070000000000014,-3.217,1.113,firebrick,1.0490000000000002,-6.141,112.0,Extreme Change,0.845,16,29.0,6,,,0.056,200,0.5379999999999999,0.493,0.055,0.56,5.577000000000001,0.476
-5.808,-3.384,1.204,firebrick,1.231,-6.48,83.2,Extreme Change,0.865,16,30.0,6,,,0.052000000000000005,200,0.563,0.465,0.055,0.416,5.795,0.524
-4.926,-2.93,0.853,firebrick,1.064,-5.479,74.2,Extreme Change,0.807,16,31.0,6,,,0.045,200,0.369,0.5529999999999999,0.055,0.371,2.87,0.439
-1.45,-3.3,0.8270000000000001,white,0.127,-0.937,61.0,Bad Result,0.519,16,32.0,0,,,0.044,200,0.393,0.5770000000000001,0.055,0.305,2.536,0.486
-4.785,-2.864,0.8290000000000001,firebrick,1.079,-5.318,196.4,Extreme Change,0.797,16,33.0,6,,,0.052000000000000005,200,0.333,0.377,0.055,0.982,9.144,0.482
-5.2639999999999985,-3.181,1.033,firebrick,1.033,-5.8420000000000005,128.6,Extreme Change,0.83,16,34.0,6,,,0.046,200,0.3670000000000001,0.335,0.055,0.643,3.36,0.459
-3.936,-2.317,0.564,firebrick,1.053,-4.385,111.4,Extreme Change,0.736,16,35.0,6,,,0.059,200,0.379,0.54,0.055,0.557,4.8180000000000005,0.406
-5.336,-3.05,0.934,firebrick,0.984,-5.97,108.0,Extreme Change,0.8340000000000001,16,36.0,6,,,0.051,200,0.371,0.438,0.055,0.54,7.572999999999999,0.593
-4.9289999999999985,-2.8080000000000003,0.867,firebrick,1.028,-5.517,61.6,Extreme Change,0.807,16,37.0,6,,,0.047,200,0.487,0.504,0.055,0.308,5.69,0.479
-5.439,-3.1460000000000004,1.164,firebrick,1.111,-6.074,26.8,Extreme Change,0.841,16,38.0,6,,,0.045,200,0.574,0.539,0.055,0.134,9.892,0.42
-3.71,-2.239,0.602,firebrick,1.163,-4.119,142.4,Extreme Change,0.7190000000000001,16,39.0,6,,,0.05,200,0.516,0.332,0.055,0.7120000000000001,4.018,0.531
-5.77,-3.307,1.178,firebrick,1.193,-6.4529999999999985,148.8,Extreme Change,0.862,16,40.0,6,,,0.044,200,0.5670000000000001,0.4,0.055,0.7440000000000001,8.011000000000001,0.54
-1.3869999999999998,-3.55,0.875,darkgrey,-0.079,-0.787,154.0,Fenced Dune,0.512,16,41.0,4,,,0.052000000000000005,200,0.444,0.5710000000000001,0.055,0.77,1.275,0.522
-5.46,-3.135,0.933,firebrick,0.981,-6.105,165.0,Extreme Change,0.8420000000000001,16,42.0,6,,,0.041,200,0.355,0.3720000000000001,0.055,0.825,8.735,0.5770000000000001
-6.019,-3.2910000000000004,1.234,firebrick,1.204,-6.775,50.2,Extreme Change,0.878,16,43.0,6,,,0.041,200,0.514,0.45,0.055,0.251,5.409,0.494
-0.471,-1.587,0.5539999999999999,white,-0.448,-0.161,27.6,Bad Result,0.402,16,44.0,0,,,0.056,200,0.456,0.329,0.055,0.138,7.138,0.564
-5.355,-3.0010000000000003,0.995,firebrick,0.995,-6.007999999999999,47.0,Extreme Change,0.836,16,45.0,6,,,0.056,200,0.456,0.5920000000000001,0.055,0.235,7.502000000000002,0.53
-5.6179999999999986,-3.1910000000000003,1.119,firebrick,1.079,-6.291,97.8,Extreme Change,0.853,16,46.0,6,,,0.048,200,0.325,0.34,0.055,0.489,5.084,0.435
-3.909,-2.286,0.545,firebrick,1.054,-4.359,164.6,Extreme Change,0.7340000000000001,16,47.0,6,,,0.053,200,0.42,0.458,0.055,0.823,8.482000000000001,0.483
-5.101,-2.878,0.8240000000000001,firebrick,0.996,-5.7170000000000005,72.6,Extreme Change,0.8190000000000001,16,48.0,6,,,0.042,200,0.305,0.595,0.055,0.363,6.652,0.433
-5.256,-3.022,0.867,firebrick,1.002,-5.875,55.60000000000001,Extreme Change,0.8290000000000001,16,49.0,6,,,0.041,200,0.402,0.585,0.055,0.278,4.352,0.584
-4.802,-2.888,0.8170000000000001,firebrick,1.072,-5.332000000000002,68.4,Extreme Change,0.7979999999999999,16,50.0,6,,,0.06,200,0.464,0.583,0.055,0.342,7.641,0.484
-5.408,-3.1,1.0,firebrick,1.014,-6.0470000000000015,146.2,Extreme Change,0.8390000000000001,16,51.0,6,,,0.044,200,0.462,0.509,0.055,0.731,3.713,0.5329999999999999
-4.008,-2.52,0.628,firebrick,1.173,-4.421,199.8,Extreme Change,0.742,16,52.0,6,,,0.053,200,0.31,0.468,0.055,0.999,2.152,0.5760000000000001
-4.898,-2.78,0.846,firebrick,1.038,-5.4860000000000015,86.4,Extreme Change,0.805,16,53.0,6,,,0.053,200,0.594,0.34700000000000003,0.055,0.4320000000000001,2.714,0.5710000000000001
-4.876,-2.765,0.821,firebrick,1.038,-5.461,54.40000000000001,Extreme Change,0.8029999999999999,16,54.0,6,,,0.045,200,0.445,0.336,0.055,0.272,4.386,0.518
-4.016,-2.584,0.6890000000000001,firebrick,1.157,-4.413,125.0,Extreme Change,0.742,16,55.0,6,,,0.056,200,0.387,0.485,0.055,0.625,4.462,0.453
-4.652,-2.767,0.758,firebrick,1.062,-5.175,151.4,Extreme Change,0.7879999999999999,16,56.0,6,,,0.058,200,0.475,0.332,0.055,0.757,9.844,0.581
-5.268,-3.2030000000000003,0.946,firebrick,1.021,-5.841,67.0,Extreme Change,0.83,16,57.0,6,,,0.043,200,0.307,0.428,0.055,0.335,8.36,0.463
-3.894,-2.334,0.5710000000000001,firebrick,1.1,-4.3260000000000005,96.2,Extreme Change,0.733,16,58.0,6,,,0.054000000000000006,200,0.48,0.441,0.055,0.481,2.609,0.539
-0.527,-1.751,0.552,white,-0.319,-0.188,26.0,Bad Result,0.41,16,59.0,0,,,0.048,200,0.396,0.459,0.055,0.13,6.747000000000001,0.531
-5.6179999999999986,-3.359,1.226,firebrick,1.1909999999999998,-6.244,149.4,Extreme Change,0.853,16,60.0,6,,,0.052000000000000005,200,0.459,0.398,0.055,0.747,8.38,0.421
-3.947,-2.346,0.568,firebrick,1.078,-4.391,96.2,Extreme Change,0.737,16,61.0,6,,,0.049,200,0.38,0.34600000000000003,0.055,0.481,8.009,0.456
-5.694,-3.222,1.157,firebrick,1.116,-6.379,102.4,Extreme Change,0.858,16,62.0,6,,,0.059,200,0.455,0.583,0.055,0.512,5.744,0.528
-4.005,-2.507,0.7170000000000001,firebrick,1.183,-4.421,141.8,Extreme Change,0.742,16,63.0,6,,,0.045,200,0.502,0.509,0.055,0.7090000000000001,3.1660000000000004,0.414
-5.947,-3.173,1.133,firebrick,1.137,-6.716,140.2,Extreme Change,0.8740000000000001,16,64.0,6,,,0.04,200,0.403,0.534,0.055,0.701,3.016,0.535
-5.664,-3.443,1.187,firebrick,1.183,-6.279,89.6,Extreme Change,0.856,16,65.0,6,,,0.049,200,0.3,0.439,0.055,0.448,6.42,0.485
-5.532,-3.175,1.089,firebrick,1.083,-6.186,78.0,Extreme Change,0.847,16,66.0,6,,,0.054000000000000006,200,0.441,0.311,0.055,0.39,7.931,0.435
-4.678,-2.729,0.7559999999999999,firebrick,1.0590000000000002,-5.218,47.4,Extreme Change,0.79,16,67.0,6,,,0.045,200,0.482,0.358,0.055,0.237,5.261,0.5479999999999999
-5.363,-3.108,1.074,firebrick,1.011,-5.988,68.4,Extreme Change,0.836,16,68.0,6,,,0.052000000000000005,200,0.35700000000000004,0.386,0.055,0.342,9.257,0.418
-4.935,-2.805,0.8190000000000001,firebrick,1.037,-5.526,118.40000000000002,Extreme Change,0.807,16,69.0,6,,,0.053,200,0.493,0.494,0.055,0.5920000000000001,7.15,0.536
-5.314,-3.127,1.032,firebrick,1.068,-5.921,57.60000000000001,Extreme Change,0.833,16,70.0,6,,,0.049,200,0.371,0.336,0.055,0.28800000000000003,9.507,0.521
-5.4270000000000005,-3.297,1.078,firebrick,1.068,-6.018,139.2,Extreme Change,0.84,16,71.0,6,,,0.057,200,0.405,0.499,0.055,0.696,5.129,0.483
-5.2620000000000005,-3.0,0.96,firebrick,1.027,-5.8889999999999985,66.2,Extreme Change,0.8290000000000001,16,72.0,6,,,0.045,200,0.475,0.462,0.055,0.331,8.496,0.574
-2.234,-5.114,1.205,darkgrey,0.121,-1.435,41.4,Fenced Dune,0.596,16,73.0,4,,,0.051,200,0.494,0.444,0.055,0.207,3.863,0.528
-5.325,-3.052,1.041,firebrick,1.03,-5.955,117.8,Extreme Change,0.8340000000000001,16,74.0,6,,,0.042,200,0.457,0.598,0.055,0.589,6.8260000000000005,0.444
-1.123,-3.023,0.8029999999999999,darkgrey,-0.166,-0.596,31.4,Fenced Dune,0.483,16,75.0,4,,,0.053,200,0.435,0.41,0.055,0.157,1.987,0.5529999999999999
